Cedula,Nombre,Edad,Correo,Telefono,DeclaraRenta,HaEstadoListaNegra,EsPrePensionado,PerteneceInsPublica,InstitucionPublica,TieneCondecoracion,TieneHijosInpec,TieneFamPolicia,EsElMayorEdad,ObservacionDisciplinaria,Semanas,CiudadNacimiento,CiudadResidencia,AlcanzoEdadRPM,Fondo,Estado
3434642421,Ricardo Londoño,86,miguel52@example.com,3105499566,true,false,false,true,inpec,false,true,false,false,false,960,Herrán,Concordia,false,colfondos,aprobado
5638241506,Ofelia Monroy,27,ecastro@example.org,3054840591,true,false,false,false,policia,false,false,false,false,false,600,San Juan de Betulia,Páramo,false,extranjero,aprobado
7095404169,Octavio José Forero,59,carrillocarolina@example.org,3000168497,false,false,false,true,armada,true,false,false,true,true,569,San Antonio del Tequendama,San José de Pare,true,extranjero,aprobado
3016260250,Luis Silva,27,hector29@example.org,3147303393,true,false,false,true,armada,true,false,false,true,false,531,Manta,La Unión,true,colfondos,aprobado
7937225348,Cecilia Pérez,46,edinsonsanchez@example.net,3013869165,false,false,false,false,policia,true,false,false,false,true,643,Santa Bárbara,Guatapé,false,porvenir,aprobado
2887062472,Nancy Diana Soto Bermúdez,45,angelpulido@example.net,3189170796,false,false,false,true,armada,false,false,true,false,false,75,Ciudad Bolívar,Ariguaní,false,colfondos,aprobado
8722632622,Diana Becerra,82,jeangil@example.com,3081933374,true,false,false,true,armada,true,false,true,false,false,1071,Corrales,Luruaco,true,oldmutual,aprobado
4070796190,Lucero González,71,isabel43@example.net,3152355130,false,false,false,true,armada,true,false,true,true,false,388,Cumaribo,Puerto Rico,true,oldmutual,aprobado
8227302148,Juan Mejía Granados,73,javier72@example.com,3054380703,true,false,false,true,armada,false,false,false,true,true,348,Baranoa,Boavita,false,extranjero,aprobado
8559003246,Julián Alberto Castañeda,88,aguilarsusana@example.com,3037589426,false,false,false,true,inpec,true,false,true,false,false,1136,Atrato,Granada,true,proteccion,aprobado
6418823619,Jorge Ortega Marín,51,nbenavides@example.org,3193783358,false,false,false,true,inpec,false,true,true,false,false,857,Sevilla,Garagoa,false,extranjero,aprobado
8427708715,Camilo Edilberto Cardona,62,sernayulieth@example.net,3103655770,true,false,false,true,inpec,true,false,false,false,false,1131,San Agustín,El Tablón de Gómez,true,proteccion,aprobado
8625347116,Luis Arturo Torres Mantilla,69,luisagonzalez@example.com,3049762291,false,false,false,true,mininterior,true,true,false,true,true,1175,San Antonio,San Pelayo,true,porvenir,aprobado
5979871738,Alexander Gutiérrez,23,juliaorozco@example.org,3125297952,false,false,false,false,armada,true,true,true,false,false,286,Aguada,Providencia,false,colfondos,aprobado
2274520745,Raúl Osorio Martínez,34,verafabian@example.org,3024295412,false,false,false,true,armada,true,false,false,true,false,1160,El Castillo,Río Viejo,true,colfondos,aprobado
2949910296,María Ortega Maldonado,76,osorioorlando@example.com,3103809862,true,false,false,true,mininterior,false,true,false,false,true,480,Santa Fé de Antioquia,San Mateo,true,oldmutual,aprobado
1992172755,Antonio Ricardo Jiménez,75,rrojas@example.org,3018921543,true,false,false,true,inpec,false,true,false,false,true,848,Marinilla,Puente Nacional,true,proteccion,aprobado
7153373440,Germán Martínez Pabón,19,npineda@example.com,3106600058,true,false,false,true,inpec,true,true,true,false,true,163,Tiquisio,Cali,false,extranjero,aprobado
2971106970,Ana Rodríguez Toro,76,orojas@example.org,3194798570,true,false,false,true,inpec,true,true,false,false,true,807,Guarne,El Zulia,false,oldmutual,aprobado
2327125778,María Rojas Fernández,27,msandoval@example.com,3012358526,false,false,false,true,inpec,true,false,false,true,true,1000,Bucaramanga,Nechí,false,oldmutual,aprobado
1830962050,Constanza Rojas,88,vprieto@example.net,3100668222,true,false,false,false,inpec,false,true,false,true,false,830,Lérida,Albán,false,extranjero,aprobado
3593386463,Flor Villegas,77,rociorico@example.net,3061249384,true,false,false,false,minsalud,true,true,false,false,false,223,La Plata,Teorama,false,extranjero,aprobado
7414124802,Edinson Alejandro Cardona,57,mariaramirez@example.org,3110849793,true,false,false,true,inpec,true,false,false,false,false,678,Bogotá, D.C.,Cacahual,false,oldmutual,aprobado
2792476935,Camilo Cristian Gómez Bejarano,61,leonelnaranjo@example.org,3148662877,true,false,false,true,minsalud,true,true,true,false,true,1210,Amalfi,Santa Marta,true,colfondos,aprobado
6864418709,Sonia Ojeda,27,sanchezcarlos@example.net,3191350817,false,false,false,true,inpec,false,true,false,false,true,47,Páez,San Vicente Ferrer,true,porvenir,aprobado
5152179222,Diana Mendoza,19,jorgerivera@example.org,3049792893,false,false,false,true,minsalud,false,true,false,true,true,780,Albán,Tenza,false,extranjero,aprobado
7248671734,César Alexander Ríos,76,frojas@example.net,3178446920,false,false,false,true,inpec,true,false,false,true,false,305,Tiquisio,Togüí,true,extranjero,aprobado
9327120720,Martha López,37,ferney62@example.org,3095373364,true,false,false,true,inpec,false,true,true,false,false,1094,Cáqueza,Maicao,true,oldmutual,aprobado
8867264448,Dolly Luisa Espitia Angulo,72,pcardenas@example.net,3172358722,false,false,false,true,mininterior,false,false,false,true,true,338,Guaranda,Bello,false,oldmutual,aprobado
5754969759,Germán Alfonso Pineda Duarte,37,romerofabian@example.net,3086180236,false,false,false,true,armada,true,false,true,true,false,152,El Cocuy,Altamira,false,oldmutual,aprobado
6205541106,Marcela Andrea Rentería,71,nelly25@example.org,3104944836,true,false,false,true,inpec,true,true,true,false,false,644,Cogua,Puerto Carreño,true,oldmutual,aprobado
2869469117,Hilda María Martínez Torres,83,alexanderrivera@example.com,3118061004,true,false,false,true,armada,true,false,false,false,false,990,La Virginia,Tarqui,false,colfondos,aprobado
2606617551,Emiro Manuel Romero López,85,jesus37@example.com,3096573441,false,false,false,false,minsalud,false,true,false,false,false,176,Yondó,El Molino,false,porvenir,aprobado
1651727452,Santiago Bernal,71,sanchezmauricio@example.com,3122873373,true,false,false,false,minsalud,false,true,false,false,false,1081,La Vega,Capitanejo,false,extranjero,aprobado
2318852395,Mercedes Diana Espinosa Obando,21,nunezximena@example.com,3123249730,false,false,false,true,mininterior,false,true,true,false,true,1021,Suaita,Cáqueza,false,porvenir,aprobado
3810133656,Carlos Mena Riascos,20,ruben60@example.org,3056189758,true,false,false,false,minsalud,true,false,false,false,false,111,Mocoa,Neiva,false,colfondos,aprobado
9816373080,Carlos Rodríguez,75,luisangel@example.net,3064780078,true,false,false,false,minsalud,true,false,true,false,true,366,Purificación,La Victoria,false,porvenir,aprobado
5006036311,José Carlos Cruz,58,javierramirez@example.org,3144308237,true,false,false,true,inpec,true,false,false,false,true,238,Caucasia,Cimitarra,false,porvenir,aprobado
1424296182,Alexander Elías Quintero López,31,leidy67@example.net,3147510726,true,false,false,false,inpec,true,false,false,false,false,494,Belén,Bolívar,false,extranjero,aprobado
8104883640,Adriana Rivera Navarro,37,adrian24@example.net,3117979390,true,false,false,true,inpec,false,true,false,true,true,1013,Samaniego,Oporapa,false,extranjero,aprobado
8679624603,Jhon Andrés Morales,87,andres90@example.org,3148137682,true,false,false,true,armada,false,false,true,false,false,259,Santana,Miraflores,false,porvenir,aprobado
1039285673,Eduar Andrés Cabrera,22,zgomez@example.net,3015421988,false,false,false,true,inpec,false,false,true,true,true,125,Nariño,Cumaribo,false,colfondos,aprobado
6995408075,Felipe Álvarez Álvarez,65,lina25@example.net,3058166650,false,false,false,true,armada,false,true,false,false,false,850,Tota,Villavieja,false,extranjero,aprobado
5070200978,Alberto Mario Chaparro,72,alexander73@example.net,3006688770,false,false,false,true,armada,false,true,false,true,true,710,Pedraza,Tausa,false,extranjero,aprobado
2401499758,José Muñoz Caro,35,kgonzalez@example.com,3067547276,true,false,false,true,inpec,false,true,false,false,false,1089,San Benito,Chipatá,true,proteccion,aprobado
5195652393,María Consuelo Salazar Ruiz,52,eduardosepulveda@example.com,3059640638,true,false,false,true,inpec,true,false,true,false,true,907,La Mesa,Lejanías,true,extranjero,aprobado
7089866034,Carlos Restrepo Sánchez,48,gomezdiego@example.com,3129221927,true,false,false,false,mininterior,true,false,true,false,true,16,Jambaló,Cucaita,false,extranjero,aprobado
4909454901,Jairo Alberto Gutiérrez Hernández,83,yruiz@example.org,3073137269,false,false,false,true,armada,true,true,false,false,false,764,Gachantivá,Mirití - Paraná,false,porvenir,aprobado
3491545638,Manuel Julián Romero,58,gloriamora@example.org,3133631584,true,false,false,true,armada,true,false,true,false,true,771,Pauna,El Paujíl,false,extranjero,aprobado
3559687017,Laura Juliana Bravo Ortega,51,velandiaangie@example.net,3021453915,false,false,false,true,inpec,true,false,false,true,true,1031,Sampués,Puerto Wilches,true,porvenir,aprobado
4919622235,Rafael Castro Henao,51,manuel26@example.com,3069897728,false,false,false,true,mininterior,false,true,false,true,true,111,Guacamayas,Potosí,false,proteccion,aprobado
3356299140,María Cristina Méndez,62,osuarez@example.org,3176610193,false,false,false,false,policia,false,false,true,true,false,1227,Chíquiza,Giraldo,false,extranjero,aprobado
4556990233,Piedad Bravo Medina,20,edwar40@example.com,3161629631,true,false,false,true,minsalud,true,false,false,false,true,337,Guaranda,Tona,false,colfondos,aprobado
6186537123,José Jairo Gómez,36,jaramilloroberto@example.net,3154364611,false,false,false,true,inpec,true,true,false,false,true,25,Girardota,Carmen de Apicalá,true,colfondos,aprobado
4615094423,Eliana Dolores Sierra Bernal,90,carmen36@example.net,3148370415,false,false,false,true,minsalud,true,false,true,true,true,386,Paipa,La Estrella,true,proteccion,aprobado
8623249120,Isabel Torres,62,sebastianpineda@example.net,3024428682,true,false,false,true,minsalud,false,false,true,true,true,774,Pijiño del Carmen,Riofrío,true,proteccion,aprobado
9793725664,Laura María Mosquera,50,giraldofrancisco@example.org,3108321592,true,false,false,true,armada,true,true,false,false,true,602,Aguadas,San Pablo,true,oldmutual,aprobado
8244854125,Camilo Camilo Burgos Agudelo,55,julianmora@example.org,3091071913,true,false,false,false,armada,true,false,false,false,false,267,Sabanagrande,Río Viejo,false,extranjero,aprobado
8650942365,José William Mejía,47,wrojas@example.com,3192892114,false,false,false,true,armada,true,false,false,true,true,554,Socotá,Elías,false,extranjero,aprobado
4745172839,Iván Eduardo León Gil,59,lopezdayana@example.net,3018560453,false,false,false,false,armada,true,true,true,false,false,57,Sardinata,Chaguaní,false,colfondos,aprobado
3238183358,Daniela Caicedo,67,paulaalfonso@example.com,3184863873,false,false,false,true,inpec,true,false,true,true,false,275,La Victoria,Sabanalarga,true,extranjero,aprobado
6407335365,Mariana Gutiérrez Pérez,30,tcaballero@example.com,3172388045,false,false,false,true,minsalud,true,true,false,false,true,187,San Vicente del Caguán,Leiva,false,oldmutual,aprobado
6622130207,Eugenia Salazar Montenegro,65,iperez@example.net,3070077196,false,false,false,false,policia,true,true,true,false,false,62,Lenguazaque,Bahía Solano,false,porvenir,aprobado
8429503030,Felipe Pardo López,54,quinterowilson@example.org,3192748936,true,false,false,true,minsalud,false,false,false,true,true,570,Caparrapí,Pijiño del Carmen,false,porvenir,aprobado
6363399161,Ana Heidy Pardo,51,oruiz@example.net,3121038317,false,false,false,false,minsalud,false,true,false,true,true,570,Guacarí,La Estrella,false,extranjero,aprobado
1382402806,Giovanny Moreno Rincón,77,canosandra@example.org,3093005415,true,false,false,false,policia,true,true,false,false,true,320,Yacopí,El Encanto,false,porvenir,aprobado
2725577944,Manuel Juan Franco Benavides,20,sanchezjose@example.com,3034690947,false,false,false,false,policia,false,true,true,false,true,652,Cácota,Barbacoas,false,porvenir,aprobado
9800461411,Jaime Enrique Benavides Londoño,73,mireya78@example.com,3115952321,false,false,false,true,armada,true,false,false,false,true,568,Mercaderes,Necoclí,false,extranjero,aprobado
9245869990,Harold Correa Gutiérrez,85,larajhon@example.org,3176369684,false,false,false,true,mininterior,true,false,false,false,true,75,Vergara,Güicán de la Sierra,true,oldmutual,aprobado
6643471770,Stiven William Mercado,40,tovarmaria@example.net,3059119340,false,false,false,false,minsalud,true,true,true,true,true,1007,El Carmen,La Tola,false,extranjero,aprobado
2783361399,Marcela Ávila,36,alexandra82@example.com,3116518179,false,false,false,true,inpec,false,true,true,true,true,348,Chiriguaná,El Peñón,true,porvenir,aprobado
7386650229,Paola Mirian Marín,48,duranarnulfo@example.net,3089934355,false,false,false,true,inpec,true,true,false,false,false,751,Hispania,Maní,true,oldmutual,aprobado
7642085941,David Octavio Osorio Díaz,66,amontoya@example.net,3146442425,true,false,false,true,minsalud,true,true,true,true,true,606,La Mesa,Tópaga,false,oldmutual,aprobado
2969933332,Miguel Alejandro Vargas,36,hurtadoadriana@example.com,3058523015,false,false,false,true,inpec,false,true,false,false,false,1232,Garzón,Marmato,true,colfondos,aprobado
8959278494,Stella Martínez,36,granadosjose@example.org,3118994104,false,false,false,true,inpec,true,true,false,true,true,1287,San Cayetano,Yopal,false,colfondos,aprobado
3182599379,Edwin Enrique Obando Guevara,69,nelsonduque@example.net,3050731165,false,false,false,false,armada,true,false,false,true,true,220,Betulia,Cañasgordas,false,porvenir,aprobado
3156101994,Carolina Palacios Moreno,53,garciamaritza@example.com,3024379537,true,false,false,true,armada,true,true,true,true,true,1290,Viracachá,Aracataca,false,porvenir,aprobado
9571356279,Fernando Reinaldo Monsalve,56,paolaarias@example.net,3010823907,true,false,false,true,minsalud,true,false,true,false,true,32,San Calixto,Tópaga,true,porvenir,aprobado
8513440029,Augusto Alexis Valencia,62,alexanderlopez@example.com,3186238605,true,false,false,false,policia,false,false,false,false,false,161,Cabrera,San Fernando,false,colfondos,aprobado
2410900605,Álvaro Carlos Aguirre,70,marinavelandia@example.com,3167961670,true,false,false,true,armada,true,false,false,false,false,752,La Sierra,Purificación,false,oldmutual,aprobado
2689793532,Felipe Loaiza Valencia,28,ingridmoreno@example.net,3155213659,true,false,false,true,inpec,true,false,true,true,false,613,Carepa,Rondón,false,porvenir,aprobado
6576350286,Christian Castillo Obando,57,zmendoza@example.org,3072998434,true,false,false,true,mininterior,false,true,false,true,true,1296,Fundación,Cantagallo,true,proteccion,aprobado
9055223263,Fabián David Morales,85,jrivera@example.org,3083056659,true,false,false,false,minsalud,false,false,true,true,false,677,San Vicente de Chucurí,Mitú,false,extranjero,aprobado
4395009246,Ingrid Yaneth Peña Giraldo,55,dangel@example.com,3030652793,false,false,false,true,inpec,true,false,false,false,true,80,Planeta Rica,Floresta,false,proteccion,aprobado
3824787534,Ana Sandra Agudelo Salas,33,emendoza@example.org,3065092283,true,false,false,false,inpec,false,false,false,true,false,285,Malambo,Altos del Rosario,false,porvenir,aprobado
2780180494,Luis Fernando Ortega Marín,28,sofiaruiz@example.org,3170104834,true,false,false,true,inpec,true,true,false,true,true,525,Vélez,Montebello,false,extranjero,aprobado
6832772568,Sandra Tatiana Romero,46,yuliethrios@example.com,3133387154,true,false,false,false,armada,true,false,true,true,true,942,San Jacinto,Puerto Leguízamo,false,extranjero,aprobado
7840170057,Antonio Miguel Reyes,59,luz45@example.com,3074936204,true,false,false,false,armada,true,false,false,false,false,113,Belén,Santa Ana,false,porvenir,aprobado
8686980052,Liliana Marín,38,lruiz@example.org,3129908355,false,false,false,true,minsalud,true,true,true,false,true,220,Santa Marta,La Peña,true,porvenir,aprobado
3197872424,Yeny Padilla López,32,xcorrea@example.net,3019315249,true,false,false,true,armada,true,true,false,false,true,541,Sáchica,Confines,false,extranjero,aprobado
3937616942,Juan Sarmiento,21,henaogonzalo@example.org,3122950399,true,false,false,false,minsalud,false,false,true,true,true,749,Ramiriquí,Pasto,false,porvenir,aprobado
9913080664,Pedro Yeison Rodríguez Ríos,88,adolforodriguez@example.net,3131728502,true,false,false,false,armada,false,true,false,true,true,225,Calamar,Ocaña,false,extranjero,aprobado
5194808106,Óscar Robinson Correa Soto,54,daniela78@example.org,3109147308,true,false,false,true,minsalud,true,true,false,false,true,64,Tello,Maní,false,colfondos,aprobado
5838041111,Alberto Suárez,86,monroycarlos@example.net,3143734076,false,false,false,true,mininterior,false,false,true,true,true,28,Bojacá,Condoto,true,extranjero,aprobado
1334577925,Israel Martínez,59,leonfelix@example.net,3108262487,true,false,false,true,armada,true,false,true,true,false,896,El Cocuy,El Peñón,false,porvenir,aprobado
1736381363,Carol Rosa Gonzáles,52,johana74@example.com,3128526108,false,false,false,true,armada,true,true,false,false,true,252,Río Iró,Puerto Carreño,false,colfondos,aprobado
7057982861,Enrique Martínez,22,ricardo43@example.net,3044943867,false,false,false,true,inpec,true,false,true,true,false,295,Colosó,Puente Nacional,true,colfondos,aprobado
8300225519,Nancy Arias Rodríguez,26,cardenaslida@example.com,3086507567,false,false,false,true,inpec,true,false,true,false,true,924,El Banco,Yumbo,true,colfondos,aprobado
9594834908,Alonso Carlos Benítez Pedraza,18,ehurtado@example.org,3114403640,false,false,false,true,armada,true,true,true,true,true,872,San Juan Nepomuceno,Cañasgordas,true,colfondos,aprobado
6105246419,Astrid Luz Rivas Gómez,42,ortegajulia@example.net,3081815808,true,false,false,true,inpec,false,false,true,false,false,82,Roncesvalles,El Playón,false,extranjero,aprobado
6485577671,Marcela Prada Chávez,52,leonardocaro@example.com,3186563244,true,false,false,false,mininterior,false,true,true,false,false,8,Guavatá,Nocaima,false,porvenir,aprobado
8659023355,Mario David Arias,23,jimenezluis@example.net,3143375291,true,false,false,true,minsalud,true,true,false,false,true,982,Tibaná,Timbiquí,true,oldmutual,aprobado
3540807777,Stella Margarita Alzate,66,nacosta@example.org,3166671089,true,false,false,false,armada,false,true,false,false,true,961,Remolino,Junín,false,extranjero,aprobado
9290344697,Miguel David Lozano Benavides,21,betancurclara@example.com,3068883925,false,false,false,true,inpec,true,false,false,false,false,618,Panqueba,Elías,true,porvenir,aprobado
9000573705,Orlando Alejandro Chaparro,21,dmonsalve@example.net,3110383460,true,false,false,false,mininterior,false,false,true,false,false,589,Santo Domingo,Puerto Berrío,false,porvenir,aprobado
8669151071,Marcela Villegas,89,carmenrojas@example.com,3105413100,true,false,false,false,armada,true,true,false,true,true,226,San Luis de Palenque,El Retorno,false,porvenir,aprobado
4114628575,Eliana Natalia Moreno Serrano,71,martha40@example.com,3179541594,false,false,false,true,inpec,true,false,false,true,true,1189,Sibundoy,La Vega,true,proteccion,aprobado
9744250390,María Bonilla,55,maria22@example.org,3184891235,true,false,false,false,mininterior,true,true,true,false,true,358,Bolívar,San Vicente del Caguán,false,porvenir,aprobado
5186697354,Miguel Arboleda Arias,45,luisa14@example.com,3029669026,true,false,false,true,inpec,true,false,false,true,false,209,Zambrano,El Zulia,true,extranjero,aprobado
1069343329,Diego Córdoba,72,jsalas@example.net,3133114968,true,false,false,true,mininterior,true,true,false,true,true,51,El Peñón,Támesis,false,proteccion,aprobado
5994760698,Jesús Gustavo Burbano Serrano,85,gomezfrancisco@example.com,3076839382,true,false,false,false,inpec,true,false,false,false,true,167,Firavitoba,Medellín,false,extranjero,aprobado
1103095837,Miguel Velandia,87,andreavalencia@example.com,3101972031,true,false,false,true,armada,true,false,false,true,true,1175,Duitama,Morales,true,extranjero,aprobado
7110478827,María Molina Ortiz,88,rafaelchaparro@example.com,3169228798,true,false,false,true,minsalud,true,true,false,false,true,1202,Choachí,Guayabetal,false,extranjero,aprobado
9634234052,Fernando Cristian Guerrero,36,constanza17@example.com,3119073216,false,false,false,false,inpec,false,false,false,false,false,926,Roldanillo,Zipaquirá,false,extranjero,aprobado
7239756303,Carlos Carlos Salgado,82,omendoza@example.net,3092855313,false,false,false,true,inpec,true,true,false,false,false,872,Leiva,Riosucio,false,oldmutual,aprobado
3296745002,Óscar Guerrero Quintero,36,adaza@example.net,3141832704,true,false,false,true,mininterior,false,false,false,false,true,450,Simití,Rondón,false,porvenir,aprobado
3769353542,Mireya Ospina,63,alberto46@example.net,3032521098,false,false,false,false,inpec,false,false,true,false,false,34,Montelíbano,Puerto Rondón,false,colfondos,aprobado
2657544905,Mery Zoraida Lozano,62,mosquerajhon@example.com,3018180382,false,false,false,true,armada,true,false,true,true,true,321,Buesaco,Togüí,false,oldmutual,aprobado
3879608808,Ximena Dora Agudelo Mosquera,69,aliriohernandez@example.org,3118262120,true,false,false,false,minsalud,false,false,false,false,false,740,Santa Rosa de Cabal,Medio Atrato,false,extranjero,aprobado
1392836398,Johana Hernández,67,maria20@example.net,3179952396,true,false,false,true,minsalud,true,false,true,true,true,449,Sesquilé,La Cruz,true,extranjero,aprobado
2666895110,Virginia Ramírez Figueroa,56,mariagarcia@example.net,3055878233,true,false,false,true,armada,true,false,true,false,true,451,Villanueva,Curillo,true,porvenir,aprobado
5406045867,Amparo Olga Caicedo Carmona,30,jorgeduque@example.org,3163545351,false,false,false,true,inpec,true,false,true,false,true,921,Bucarasica,Molagavita,true,extranjero,aprobado
2653586761,Mariana Ana Guerra Gil,28,mariasalcedo@example.org,3183806059,true,false,false,true,minsalud,false,true,false,false,true,626,La Ceja,Maceo,false,extranjero,aprobado
2656501342,Armando Javier Carmona,32,nubiapaez@example.com,3064417245,true,false,false,true,inpec,true,true,true,false,false,866,Restrepo,San Calixto,false,proteccion,aprobado
1604376258,Ana Gutiérrez,42,rendonaugusto@example.net,3156322131,false,false,false,true,armada,true,true,true,false,false,1267,Alto Baudó,Pital,true,colfondos,aprobado
7244172984,Ángela Patricia Zuluaga,30,andrea33@example.org,3042827464,false,false,false,false,mininterior,true,true,false,false,true,82,El Piñón,Vergara,false,oldmutual,aprobado
4798973567,Doris Marcela Rodríguez Ospino,63,andres49@example.net,3021794975,false,false,false,true,inpec,false,true,false,false,false,201,La Jagua de Ibirico,Aguachica,false,extranjero,aprobado
1463298158,Yamile Martínez Martínez,30,cmolina@example.net,3024904772,true,false,false,false,inpec,false,true,false,false,false,189,San Martín,Cubará,false,porvenir,aprobado
3784376533,Enrique Gaviria López,30,andreamanrique@example.com,3182900469,true,false,false,true,armada,true,false,false,false,true,1138,Icononzo,Mirití - Paraná,false,oldmutual,aprobado
6289696083,Norma Catalina Gutiérrez Bernal,72,tania68@example.com,3011066168,false,false,false,true,mininterior,true,true,true,false,true,330,Bajo Baudó,Angelópolis,true,proteccion,aprobado
1310161425,Kevin Hernández Hernández,66,luis00@example.net,3024264984,false,false,false,true,armada,true,true,false,false,true,376,Lenguazaque,Pueblo Bello,true,extranjero,aprobado
2378525333,Paola María Cortés,75,blozano@example.org,3142382217,true,false,false,false,armada,true,false,true,false,false,60,Apartadó,Pupiales,false,colfondos,aprobado
3326421753,Bibiana María Córdoba Rojas,27,leidy18@example.org,3081482730,false,false,false,true,mininterior,true,true,true,true,true,951,Monguí,Moñitos,true,porvenir,aprobado
8286327265,Luis Gómez Serrano,82,juanmunoz@example.net,3054437259,true,false,false,true,minsalud,false,false,true,false,true,525,Puerto Escondido,La Primavera,false,colfondos,aprobado
9858688785,María Guerrero,30,luz38@example.com,3047562554,true,false,false,false,policia,false,false,true,false,false,478,Sogamoso,Villarrica,false,extranjero,aprobado
6357030108,Carmen Perea Hurtado,25,lopezdiana@example.org,3086015062,true,false,false,true,inpec,false,false,true,false,false,187,Paratebueno,Providencia,false,porvenir,aprobado
4096033608,José Mauricio Rojas,66,aureliomontes@example.com,3052143121,true,false,false,true,armada,true,true,false,true,true,552,Barrancas,Canalete,true,extranjero,aprobado
4832226052,Olga Alcira Ramos,55,martinezhumberto@example.net,3034265655,true,false,false,true,inpec,true,false,false,true,true,776,La Peña,Iles,true,porvenir,aprobado
7984233315,Diana Inés González Ocampo,88,camilo65@example.com,3092506229,true,false,false,true,minsalud,false,false,true,false,true,866,Pinillos,Dabeiba,true,porvenir,aprobado
1548468256,Christian Montenegro Navarro,45,mmedina@example.net,3182548126,true,false,false,false,policia,false,true,true,false,true,468,San Jacinto,Guadalajara de Buga,false,porvenir,aprobado
8915850683,Raquel Camila Mendoza,24,alberto71@example.net,3177963505,false,false,false,true,mininterior,false,true,true,false,true,570,La Palma,Girardota,true,oldmutual,aprobado
4152075950,Jesús José Fajardo Londoño,59,dairoroa@example.net,3103783251,false,false,false,true,minsalud,true,false,true,true,true,635,Santiago de Tolú,Silvia,true,porvenir,aprobado
5915332460,Diana Daniela Mendoza,51,camilo89@example.com,3076811279,true,false,false,true,minsalud,false,false,true,false,true,760,Puerto Berrío,Pulí,false,oldmutual,aprobado
7095707585,Viviana Ojeda Gómez,35,gilbertovillegas@example.org,3189240268,false,false,false,true,mininterior,true,true,false,true,true,694,La Peña,Pinillos,true,proteccion,aprobado
7179452760,Yaneth Yaneth Guzmán,46,vacosta@example.net,3180315087,false,false,false,true,mininterior,false,false,false,false,true,660,Úmbita,Planadas,true,proteccion,aprobado
3904481104,Diana Cecilia López,58,marquezlucy@example.net,3131375411,false,false,false,true,armada,true,true,false,true,true,417,Lejanías,Carcasí,true,proteccion,aprobado
9107587706,Leonel Kevin Hernández Méndez,74,elisajimenez@example.net,3130326201,true,false,false,false,minsalud,false,false,false,true,false,471,Marquetalia,Buenavista,false,porvenir,aprobado
4091295844,Alexandra Lina Cuesta,36,palaciosorlando@example.net,3058514693,false,false,false,true,mininterior,true,true,true,true,true,593,San Miguel,Villanueva,false,proteccion,aprobado
3966858650,Andrés Montenegro,50,diana64@example.com,3077322148,false,false,false,true,inpec,false,false,true,false,false,999,Fusagasugá,San Pedro,false,extranjero,aprobado
3880068354,Marleny Aura Pérez,79,paola79@example.com,3067748185,true,false,false,false,minsalud,false,false,false,true,false,5,Herrán,Ovejas,false,extranjero,aprobado
9262449757,Vanessa Suárez,82,luis79@example.org,3070929937,true,false,false,true,minsalud,true,false,true,true,true,680,Polonuevo,San Benito,false,proteccion,aprobado
2642676848,Rubén Murillo Álvarez,26,wanaya@example.org,3188016809,true,false,false,true,inpec,true,false,true,false,false,946,Tarso,Agustín Codazzi,true,proteccion,aprobado
1500846396,Enrique Garzón,71,claraorozco@example.org,3149210288,false,false,false,false,mininterior,true,false,true,true,false,179,Almeida,Chaguaní,false,porvenir,aprobado
5016639072,Dora Bustamante,63,diana85@example.org,3111740320,true,false,false,true,armada,true,true,false,false,false,798,Sahagún,La Uvita,false,colfondos,aprobado
2633996199,Teresa Alexandra Romero Jaramillo,42,janethbernal@example.net,3082762883,true,false,false,false,mininterior,true,false,false,false,false,110,San Andrés de Tumaco,Villa Caro,false,extranjero,aprobado
7974470006,Jennifer Ruiz Quintero,58,padillaana@example.com,3008852346,true,false,false,true,minsalud,false,true,true,true,true,419,Santo Tomás,Bosconia,true,colfondos,aprobado
5826486405,Lady González Martínez,26,alfonsopolo@example.com,3053534393,false,false,false,true,armada,true,true,false,true,false,109,Juan de Acosta,Boavita,true,colfondos,aprobado
8352945262,Carlos Camilo Rivera,68,duartejuan@example.net,3183612240,false,false,false,false,inpec,true,false,false,false,true,129,Bolívar,Abejorral,false,extranjero,aprobado
4852220300,Carlos González,42,ariascarlos@example.org,3015574215,false,false,false,false,policia,true,false,false,true,true,35,Puente Nacional,Rosas,false,extranjero,aprobado
5553820406,Diego Fernando Silva Jiménez,27,brandonardila@example.com,3139042938,true,false,false,true,inpec,true,true,true,false,false,55,Cicuco,El Espino,false,proteccion,aprobado
8866078431,León Padilla,84,duranandres@example.net,3074490099,true,false,false,true,minsalud,false,false,true,true,true,709,San José del Palmar,San Francisco,true,extranjero,aprobado
2783835995,María Liliana Rodríguez González,54,portega@example.org,3028343524,true,false,false,true,inpec,true,true,true,false,false,369,Venecia,Cotorra,true,proteccion,aprobado
5667247074,Carmen Murillo López,46,albertomosquera@example.org,3184892633,true,false,false,true,minsalud,true,false,true,true,true,716,Mallama,San Roque,true,porvenir,aprobado
2583691371,Isabel Adriana Moreno Hernández,53,jperez@example.org,3092314515,true,false,false,true,minsalud,false,true,true,true,true,418,Cogua,Guática,false,porvenir,aprobado
4826015054,Amparo Yesenia Mejía Ríos,20,carlosgamboa@example.org,3111501956,true,false,false,true,inpec,true,true,true,true,false,350,Cerro de San Antonio,Albania,false,proteccion,aprobado
